Date,Open,High,Low,Close,Adj Close,Volume
2019-10-22,3.010000,3.020000,2.970000,2.990000,2.990000,79800
2019-10-23,2.990000,3.130000,2.970000,3.090000,3.090000,178900
2019-10-24,3.180000,3.240000,3.090000,3.180000,3.180000,173400
2019-10-25,3.180000,3.180000,3.100000,3.120000,3.120000,89700
2019-10-28,3.130000,3.170000,3.100000,3.160000,3.160000,102400
2019-10-29,3.130000,3.140000,3.090000,3.140000,3.140000,47300
2019-10-30,3.150000,3.150000,3.000000,3.050000,3.050000,105400
2019-10-31,3.050000,3.050000,2.860000,2.990000,2.990000,257200
2019-11-01,3.000000,3.090000,2.940000,3.060000,3.060000,88600
2019-11-04,3.070000,3.110000,3.020000,3.050000,3.050000,88100
2019-11-05,3.040000,3.120000,2.990000,3.110000,3.110000,90300
2019-11-06,3.040000,3.100000,3.030000,3.050000,3.050000,79400
2019-11-07,3.030000,3.080000,2.970000,3.020000,3.020000,111000
2019-11-08,3.070000,3.070000,2.960000,2.990000,2.990000,78800
2019-11-11,2.990000,3.000000,2.910000,2.950000,2.950000,207900
2019-11-12,3.000000,3.020000,2.930000,2.930000,2.930000,133600
2019-11-13,2.930000,2.950000,2.830000,2.880000,2.880000,245700
2019-11-14,2.810000,2.950000,2.810000,2.950000,2.950000,146000
2019-11-15,2.970000,3.010000,2.950000,2.970000,2.970000,76100
2019-11-18,2.920000,2.960000,2.890000,2.910000,2.910000,109900
2019-11-19,2.860000,2.920000,2.820000,2.880000,2.880000,222300
2019-11-20,2.860000,2.900000,2.810000,2.890000,2.890000,95900
2019-11-21,2.900000,2.900000,2.800000,2.800000,2.800000,174300
2019-11-22,2.750000,2.820000,2.750000,2.820000,2.820000,181300
2019-11-25,2.860000,2.990000,2.820000,2.880000,2.880000,104400
2019-11-26,2.910000,2.910000,2.830000,2.860000,2.860000,61000
2019-11-27,2.860000,2.900000,2.840000,2.870000,2.870000,92300
2019-11-29,2.900000,2.920000,2.880000,2.900000,2.900000,33100
2019-12-02,3.000000,3.000000,2.850000,2.870000,2.870000,110700
2019-12-03,2.900000,2.900000,2.810000,2.880000,2.880000,68400
2019-12-04,2.940000,2.940000,2.830000,2.910000,2.910000,84800
2019-12-05,2.940000,2.980000,2.900000,2.940000,2.940000,193300
2019-12-06,2.930000,3.030000,2.930000,2.980000,2.980000,226400
2019-12-09,3.000000,3.030000,2.980000,3.030000,3.030000,108600
2019-12-10,3.030000,3.160000,3.000000,3.140000,3.140000,251200
2019-12-11,3.140000,3.260000,3.130000,3.230000,3.230000,240200
2019-12-12,3.250000,3.250000,3.080000,3.130000,3.130000,133900
2019-12-13,3.100000,3.140000,3.010000,3.070000,3.070000,145600
2019-12-16,3.100000,3.220000,3.100000,3.130000,3.130000,209600
2019-12-17,3.190000,3.190000,3.110000,3.160000,3.160000,106600
2019-12-18,3.150000,3.210000,3.130000,3.170000,3.170000,105900
2019-12-19,3.140000,3.260000,3.140000,3.230000,3.230000,168800
2019-12-20,3.260000,3.300000,3.220000,3.260000,3.260000,132300
2019-12-23,3.300000,3.300000,3.150000,3.180000,3.180000,177400
2019-12-24,3.140000,3.260000,3.140000,3.220000,3.220000,95000
2019-12-26,3.250000,3.250000,3.160000,3.210000,3.210000,46700
2019-12-27,3.200000,3.240000,3.170000,3.170000,3.170000,104900
2019-12-30,3.160000,3.170000,3.130000,3.170000,3.170000,82900
2019-12-31,3.150000,3.220000,3.140000,3.170000,3.170000,107200
2020-01-02,3.220000,3.330000,3.190000,3.300000,3.300000,266200
2020-01-03,3.300000,3.550000,3.170000,3.520000,3.520000,464000
2020-01-06,3.500000,3.780000,3.390000,3.630000,3.630000,472800
2020-01-07,3.690000,3.730000,3.500000,3.630000,3.630000,231600
2020-01-08,3.500000,3.620000,3.410000,3.510000,3.510000,421800
2020-01-09,3.600000,3.760000,3.550000,3.730000,3.730000,481300
2020-01-10,3.750000,4.120000,3.750000,3.950000,3.950000,640700
2020-01-13,4.050000,4.080000,3.920000,4.000000,4.000000,573400
2020-01-14,4.030000,4.270000,3.950000,4.150000,4.150000,680000
2020-01-15,4.160000,4.370000,4.120000,4.330000,4.330000,629300
2020-01-16,4.360000,4.390000,4.120000,4.160000,4.160000,475900
2020-01-17,4.110000,4.180000,3.950000,4.140000,4.140000,559100
2020-01-21,4.200000,4.400000,4.090000,4.350000,4.350000,494000
2020-01-22,4.400000,4.420000,4.220000,4.320000,4.320000,320200
2020-01-23,4.320000,4.320000,4.080000,4.180000,4.180000,241000
2020-01-24,4.180000,4.200000,3.930000,3.970000,3.970000,358000
2020-01-27,3.880000,3.890000,3.660000,3.700000,3.700000,591700
2020-01-28,3.770000,3.930000,3.730000,3.880000,3.880000,333900
2020-01-29,3.940000,3.980000,3.710000,3.710000,3.710000,347000
2020-01-30,3.650000,3.790000,3.560000,3.740000,3.740000,450100
2020-01-31,3.740000,3.760000,3.610000,3.750000,3.750000,183700
2020-02-03,3.750000,4.040000,3.750000,3.990000,3.990000,498300
2020-02-04,4.100000,4.390000,4.000000,4.300000,4.300000,999500
2020-02-05,4.330000,4.490000,4.170000,4.370000,4.370000,819000
2020-02-06,4.370000,4.420000,4.260000,4.260000,4.260000,403300
2020-02-07,4.160000,4.400000,4.080000,4.140000,4.140000,449400
2020-02-10,4.150000,5.080000,4.120000,4.830000,4.830000,1742200
2020-02-11,4.910000,5.030000,4.660000,4.750000,4.750000,777600
2020-02-12,4.820000,5.850000,4.810000,5.710000,5.710000,2494800
2020-02-13,5.700000,5.880000,5.270000,5.670000,5.670000,1398200
2020-02-14,5.650000,5.700000,5.130000,5.430000,5.430000,1349500
2020-02-18,5.580000,5.770000,5.210000,5.560000,5.560000,1126000
2020-02-19,5.610000,6.030000,5.560000,5.850000,5.850000,1214400
2020-02-20,5.900000,5.920000,5.440000,5.620000,5.620000,959600
2020-02-21,5.450000,5.530000,5.120000,5.260000,5.260000,1032600
2020-02-24,4.770000,5.000000,4.560000,4.900000,4.900000,1817300
2020-02-25,4.880000,5.000000,4.650000,4.680000,4.680000,518600
2020-02-26,4.580000,4.940000,4.520000,4.580000,4.580000,658400
2020-02-27,4.400000,4.400000,4.040000,4.210000,4.210000,933200
2020-02-28,4.040000,4.300000,3.900000,4.090000,4.090000,915200
2020-03-02,4.140000,4.400000,4.000000,4.370000,4.370000,631800
2020-03-03,4.530000,4.580000,4.150000,4.190000,4.190000,562200
2020-03-04,4.310000,4.410000,4.150000,4.250000,4.250000,281000
2020-03-05,4.080000,4.270000,4.080000,4.210000,4.210000,377100
2020-03-06,4.100000,4.260000,4.010000,4.100000,4.100000,313100
2020-03-09,3.940000,3.970000,3.500000,3.510000,3.510000,610400
2020-03-10,3.750000,3.860000,3.460000,3.740000,3.740000,507400
2020-03-11,3.610000,3.640000,3.300000,3.340000,3.340000,442100
2020-03-12,3.000000,3.350000,2.850000,3.100000,3.100000,785800
2020-03-13,3.330000,3.380000,2.970000,3.290000,3.290000,664500
2020-03-16,2.800000,3.170000,2.800000,2.800000,2.800000,604000
2020-03-17,2.850000,2.940000,2.600000,2.700000,2.700000,591100
2020-03-18,2.630000,2.650000,1.920000,2.290000,2.290000,1188300
2020-03-19,2.110000,2.520000,2.110000,2.410000,2.410000,608100
2020-03-20,2.500000,2.540000,2.100000,2.140000,2.140000,724400
2020-03-23,2.160000,2.280000,2.050000,2.210000,2.210000,430200
2020-03-24,2.450000,2.580000,2.360000,2.530000,2.530000,506800
2020-03-25,2.560000,3.130000,2.520000,2.880000,2.880000,886700
2020-03-26,3.010000,3.010000,2.750000,2.810000,2.810000,639700
2020-03-27,2.750000,2.770000,2.540000,2.620000,2.620000,373900
2020-03-30,2.570000,2.740000,2.400000,2.700000,2.700000,731000
2020-03-31,2.760000,2.890000,2.660000,2.660000,2.660000,334100
2020-04-01,2.510000,2.690000,2.450000,2.480000,2.480000,236400
2020-04-02,2.390000,2.710000,2.390000,2.540000,2.540000,274600
2020-04-03,2.480000,2.620000,2.460000,2.470000,2.470000,199500
2020-04-06,2.670000,2.800000,2.580000,2.730000,2.730000,382000
2020-04-07,2.880000,2.970000,2.730000,2.750000,2.750000,419200
2020-04-08,2.870000,2.940000,2.740000,2.940000,2.940000,405800
2020-04-09,2.970000,3.210000,2.960000,3.140000,3.140000,473300
2020-04-13,3.100000,3.180000,2.900000,3.040000,3.040000,401800
2020-04-14,3.120000,3.240000,3.040000,3.100000,3.100000,385200
2020-04-15,3.050000,3.090000,2.950000,3.050000,3.050000,247800
2020-04-16,3.070000,3.180000,2.980000,3.010000,3.010000,234300
2020-04-17,3.200000,3.250000,3.050000,3.140000,3.140000,353200
2020-04-20,3.050000,3.080000,2.960000,2.970000,2.970000,448100
2020-04-21,2.900000,2.940000,2.800000,2.860000,2.860000,348900
2020-04-22,2.900000,3.030000,2.890000,3.000000,3.000000,212100
2020-04-23,3.090000,3.130000,3.010000,3.040000,3.040000,279000
2020-04-24,3.070000,3.090000,2.930000,3.030000,3.030000,182800
2020-04-27,3.010000,3.160000,3.010000,3.070000,3.070000,324300
2020-04-28,3.100000,3.160000,3.040000,3.060000,3.060000,229100
2020-04-29,3.120000,3.450000,3.120000,3.400000,3.400000,895100
2020-04-30,3.440000,3.580000,3.300000,3.330000,3.330000,526100
2020-05-01,3.330000,3.330000,3.010000,3.060000,3.060000,311400
2020-05-04,3.060000,3.120000,2.930000,3.060000,3.060000,246900
2020-05-05,3.090000,3.280000,3.090000,3.160000,3.160000,265100
2020-05-06,3.170000,3.320000,3.170000,3.240000,3.240000,237500
2020-05-07,3.320000,3.380000,3.210000,3.360000,3.360000,224700
2020-05-08,3.350000,3.410000,3.270000,3.380000,3.380000,363900
2020-05-11,3.280000,3.590000,3.270000,3.560000,3.560000,417000
2020-05-12,3.570000,3.590000,3.310000,3.340000,3.340000,407100
2020-05-13,3.300000,3.370000,3.110000,3.130000,3.130000,317400
2020-05-14,3.120000,3.290000,2.980000,3.220000,3.220000,302700
2020-05-15,3.230000,3.400000,3.150000,3.400000,3.400000,272400
2020-05-18,3.480000,3.650000,3.340000,3.440000,3.440000,425600
2020-05-19,3.440000,3.670000,3.350000,3.610000,3.610000,585000
2020-05-20,3.670000,3.910000,3.640000,3.860000,3.860000,457600
2020-05-21,3.910000,4.140000,3.880000,4.060000,4.060000,599000
2020-05-22,3.990000,4.100000,3.960000,3.990000,3.990000,312100
2020-05-26,4.150000,4.200000,3.930000,3.970000,3.970000,477800
2020-05-27,3.990000,4.070000,3.830000,4.010000,4.010000,344500
2020-05-28,4.100000,4.260000,4.000000,4.200000,4.200000,687600
2020-05-29,4.170000,4.250000,4.020000,4.120000,4.120000,354400
2020-06-01,4.210000,4.680000,4.120000,4.660000,4.660000,667600
2020-06-02,4.730000,4.940000,4.590000,4.630000,4.630000,661800
2020-06-03,4.650000,4.930000,4.600000,4.880000,4.880000,757600
2020-06-04,4.930000,5.340000,4.830000,5.170000,5.170000,1023100
2020-06-05,5.250000,5.430000,4.870000,5.010000,5.010000,778700
2020-06-08,5.020000,5.060000,4.710000,4.960000,4.960000,588600
2020-06-09,4.850000,4.990000,4.760000,4.840000,4.840000,388600
2020-06-10,4.870000,4.870000,4.320000,4.540000,4.540000,873700
2020-06-11,4.220000,4.420000,4.010000,4.030000,4.030000,832500
2020-06-12,4.260000,4.290000,3.950000,4.150000,4.150000,577800
2020-06-15,3.950000,4.120000,3.890000,4.000000,4.000000,422600
2020-06-16,4.220000,4.500000,4.130000,4.370000,4.370000,672200
2020-06-17,4.400000,4.660000,4.210000,4.610000,4.610000,1358500
2020-06-18,4.670000,4.860000,4.500000,4.700000,4.700000,847900
2020-06-19,4.790000,4.880000,4.470000,4.540000,4.540000,594100
2020-06-22,4.500000,4.630000,4.350000,4.600000,4.600000,387100
2020-06-23,4.720000,4.790000,4.490000,4.540000,4.540000,427800
2020-06-24,4.470000,4.580000,4.250000,4.380000,4.380000,437400
2020-06-25,4.420000,4.500000,4.290000,4.480000,4.480000,431400
2020-06-26,4.500000,4.500000,4.260000,4.300000,4.300000,323600
2020-06-29,4.380000,4.660000,4.300000,4.600000,4.600000,722900
2020-06-30,4.680000,5.190000,4.630000,5.070000,5.070000,1888500
2020-07-01,5.100000,5.250000,4.830000,5.210000,5.210000,832100
2020-07-02,5.290000,5.300000,5.040000,5.120000,5.120000,764700
2020-07-06,5.280000,5.810000,5.150000,5.660000,5.660000,2033600
2020-07-07,5.680000,5.680000,5.270000,5.340000,5.340000,1188300
2020-07-08,5.360000,5.620000,5.170000,5.360000,5.360000,815900
2020-07-09,5.470000,5.470000,5.170000,5.230000,5.230000,676700
2020-07-10,5.080000,5.260000,4.970000,5.240000,5.240000,651900
2020-07-13,5.380000,5.450000,5.040000,5.070000,5.070000,960400
2020-07-14,5.060000,5.140000,4.870000,5.090000,5.090000,517400
2020-07-15,5.200000,5.460000,5.120000,5.410000,5.410000,561000
2020-07-16,5.400000,5.410000,5.140000,5.220000,5.220000,350000
2020-07-17,5.300000,5.420000,5.210000,5.270000,5.270000,357400
2020-07-20,5.410000,5.780000,5.270000,5.760000,5.760000,1099700
2020-07-21,5.850000,6.140000,5.660000,5.710000,5.710000,897500
2020-07-22,5.650000,5.780000,5.420000,5.460000,5.460000,592800
2020-07-23,5.640000,5.880000,5.500000,5.560000,5.560000,715700
2020-07-24,5.560000,5.840000,5.450000,5.780000,5.780000,690000
2020-07-27,5.850000,6.670000,5.830000,6.620000,6.620000,2625100
2020-07-28,6.850000,6.960000,6.280000,6.380000,6.380000,1701200
2020-07-29,6.400000,6.470000,6.170000,6.270000,6.270000,783500
2020-07-30,6.110000,6.390000,5.930000,6.210000,6.210000,917900
2020-07-31,6.210000,6.330000,6.040000,6.120000,6.120000,574400
2020-08-03,6.150000,6.290000,6.010000,6.250000,6.250000,483000
2020-08-04,6.280000,6.890000,6.220000,6.750000,6.750000,1102200
2020-08-05,6.850000,7.320000,6.850000,7.060000,7.060000,1167600
2020-08-06,7.180000,7.480000,7.060000,7.140000,7.140000,996300
2020-08-07,7.150000,7.200000,6.790000,7.070000,7.070000,864100
2020-08-10,7.120000,7.350000,7.040000,7.260000,7.260000,687300
2020-08-11,7.380000,7.650000,7.150000,7.370000,7.370000,1127800
2020-08-12,7.450000,7.580000,7.060000,7.110000,7.110000,892300
2020-08-13,7.120000,7.400000,7.080000,7.340000,7.340000,694200
2020-08-14,7.530000,7.980000,7.360000,7.900000,7.900000,1401200
2020-08-17,8.230000,9.100000,8.150000,8.980000,8.980000,3151700
2020-08-18,9.150000,9.150000,7.450000,7.600000,7.600000,4618900
2020-08-19,7.590000,8.180000,7.510000,8.160000,8.160000,2270100
2020-08-20,8.120000,8.160000,7.610000,7.750000,7.750000,2054500
2020-08-21,7.710000,7.760000,7.330000,7.680000,7.680000,1673300
2020-08-24,7.780000,7.860000,6.850000,6.950000,6.950000,2012900
2020-08-25,6.900000,6.960000,6.300000,6.690000,6.690000,2009200
2020-08-26,6.740000,7.390000,6.610000,7.080000,7.080000,1725100
2020-08-27,7.020000,7.190000,6.790000,6.930000,6.930000,802800
2020-08-28,7.000000,7.640000,6.990000,7.390000,7.390000,1371300
2020-08-31,7.640000,8.240000,7.410000,7.900000,7.900000,2069700
2020-09-01,7.900000,8.030000,7.610000,7.940000,7.940000,1265200
2020-09-02,7.980000,7.980000,7.470000,7.850000,7.850000,930200
2020-09-03,7.730000,7.730000,7.140000,7.230000,7.230000,1484500
2020-09-04,7.160000,7.360000,6.690000,7.280000,7.280000,1380600
2020-09-08,7.000000,7.400000,6.910000,7.100000,7.100000,795800
2020-09-09,7.330000,7.550000,7.110000,7.210000,7.210000,656600
2020-09-10,7.340000,7.440000,7.040000,7.100000,7.100000,597700
2020-09-11,7.150000,7.260000,6.950000,7.010000,7.010000,630700
2020-09-14,7.190000,8.220000,7.140000,8.150000,8.150000,3163100
2020-09-15,8.360000,9.190000,8.290000,8.790000,8.790000,4921300
2020-09-16,9.040000,9.710000,8.780000,9.060000,9.060000,4443300
2020-09-17,8.790000,9.530000,8.560000,9.520000,9.520000,2179600
2020-09-18,9.860000,11.220000,9.540000,10.310000,10.310000,9506100
2020-09-21,10.340000,10.520000,9.100000,9.830000,9.830000,5074600
2020-09-22,9.870000,9.910000,8.630000,9.040000,9.040000,4536300
2020-09-23,8.520000,8.560000,7.000000,7.090000,7.090000,6484900
2020-09-24,6.750000,7.570000,6.710000,7.180000,7.180000,3128500
2020-09-25,7.100000,8.940000,7.090000,8.540000,8.540000,7711500
2020-09-28,10.110000,11.150000,9.410000,10.500000,10.500000,17298800
2020-09-29,9.850000,10.830000,9.670000,10.610000,10.610000,8899800
2020-09-30,10.590000,12.930000,10.470000,11.390000,11.390000,15620600
2020-10-01,12.250000,12.870000,11.740000,12.500000,12.500000,10159900
2020-10-02,11.400000,15.300000,11.360000,14.700000,14.700000,27109700
2020-10-05,16.200001,16.969999,15.520000,15.860000,15.860000,17927300
2020-10-06,15.870000,15.990000,13.600000,13.790000,13.790000,14078000
2020-10-07,14.570000,15.710000,14.160000,14.810000,14.810000,8551000
2020-10-08,15.270000,15.340000,14.270000,14.780000,14.780000,4281800
2020-10-09,14.800000,14.900000,14.010000,14.440000,14.440000,4570500
2020-10-12,14.300000,14.400000,12.610000,12.720000,12.720000,6168300
2020-10-13,12.860000,13.630000,12.800000,13.220000,13.220000,4276300
2020-10-14,13.300000,13.520000,12.750000,13.080000,13.080000,2348800
2020-10-15,12.560000,12.810000,12.100000,12.740000,12.740000,2438600
2020-10-16,12.760000,13.080000,11.920000,12.000000,12.000000,2802300
2020-10-19,12.260000,13.680000,12.130000,12.820000,12.820000,6923600
2020-10-20,12.880000,13.380000,12.370000,12.520000,12.520000,3673500
2020-10-21,12.230000,12.430000,10.810000,11.000000,11.000000,5061100
2020-10-22,10.700000,11.300000,10.560000,10.790000,10.790000,2197900
2020-10-23,10.930000,11.200000,10.460000,10.620000,10.620000,1760000
2020-10-26,10.430000,11.140000,10.220000,10.450000,10.450000,2071900
2020-10-27,10.620000,10.720000,9.860000,9.990000,9.990000,2539900
2020-10-28,9.500000,9.770000,9.230000,9.250000,9.250000,2246900
2020-10-29,9.320000,10.350000,9.310000,10.110000,10.110000,2946300
2020-10-30,10.000000,10.190000,9.220000,9.610000,9.610000,1897600
2020-11-02,9.800000,10.040000,9.580000,9.740000,9.740000,1486200
2020-11-03,10.150000,10.640000,9.940000,10.570000,10.570000,2741600
2020-11-04,10.400000,10.590000,9.670000,10.000000,10.000000,3002500
2020-11-05,10.330000,11.180000,10.070000,11.090000,11.090000,4063800
2020-11-06,11.290000,11.630000,10.560000,10.860000,10.860000,3799900
2020-11-09,11.980000,11.990000,10.170000,10.200000,10.200000,4137400
2020-11-10,10.080000,10.230000,9.400000,9.730000,9.730000,3665600
2020-11-11,10.020000,10.100000,9.490000,10.030000,10.030000,3893900
2020-11-12,10.030000,10.340000,9.770000,9.840000,9.840000,3628300
2020-11-13,9.950000,10.870000,9.770000,10.820000,10.820000,4358800
2020-11-16,11.030000,12.130000,10.390000,11.950000,11.950000,5428400
2020-11-17,11.940000,11.990000,10.960000,11.350000,11.350000,4801600
2020-11-18,11.420000,11.470000,10.730000,10.790000,10.790000,3937800
2020-11-19,10.590000,11.070000,10.500000,10.570000,10.570000,3121700
2020-11-20,10.770000,10.850000,10.310000,10.340000,10.340000,2998500
2020-11-23,10.570000,11.040000,10.270000,10.400000,10.400000,5076900
2020-11-24,10.730000,11.880000,10.480000,10.650000,10.650000,7933200
2020-11-25,10.750000,11.130000,10.380000,11.060000,11.060000,4283200
2020-11-27,11.290000,12.480000,11.060000,11.520000,11.520000,9159300
2020-11-30,12.440000,12.500000,10.950000,11.260000,11.260000,5813400
2020-12-01,11.360000,11.840000,11.280000,11.460000,11.460000,3621900
2020-12-02,11.130000,11.250000,10.250000,10.830000,10.830000,4085800
2020-12-03,10.920000,10.950000,10.400000,10.430000,10.430000,3156500
2020-12-04,10.560000,10.590000,10.080000,10.190000,10.190000,3683800
2020-12-07,10.210000,10.530000,10.210000,10.520000,10.520000,2940600
2020-12-08,10.520000,10.630000,10.170000,10.550000,10.550000,3236300
2020-12-09,10.680000,10.690000,9.820000,10.060000,10.060000,4141800
2020-12-10,9.900000,10.180000,9.760000,9.920000,9.920000,2670900
2020-12-11,9.920000,9.990000,9.240000,9.450000,9.450000,4471300
2020-12-14,9.630000,9.630000,8.980000,9.000000,9.000000,3992900
2020-12-15,9.130000,9.760000,8.950000,9.710000,9.710000,4370800
2020-12-16,9.780000,9.890000,9.370000,9.500000,9.500000,2887900
2020-12-17,9.610000,9.750000,9.300000,9.370000,9.370000,2404500
2020-12-18,9.380000,9.750000,9.220000,9.340000,9.340000,4632200
2020-12-21,9.250000,9.360000,9.030000,9.360000,9.360000,3190600
2020-12-22,9.660000,11.680000,9.570000,11.350000,11.350000,15293900
2020-12-23,11.970000,12.980000,11.380000,12.430000,12.430000,14971300
2020-12-24,12.430000,12.690000,11.610000,12.310000,12.310000,4892700
2020-12-28,12.400000,13.890000,12.280000,12.330000,12.330000,10268500
2020-12-29,12.660000,12.690000,11.450000,11.920000,11.920000,5588600
2020-12-30,11.910000,12.680000,11.890000,12.230000,12.230000,5169900
2020-12-31,12.340000,12.750000,11.800000,12.550000,12.550000,4123100
2021-01-04,12.950000,13.730000,12.580000,13.530000,13.530000,6579100
2021-01-05,13.490000,15.010000,13.490000,14.640000,14.640000,7636600
2021-01-06,15.020000,17.400000,14.800000,15.990000,15.990000,12294500
2021-01-07,16.879999,19.000000,16.680000,18.990000,18.990000,11659600
2021-01-08,19.900000,19.950001,17.629999,19.330000,19.330000,9633000
2021-01-11,17.889999,19.200001,16.870001,18.580000,18.580000,5276900
2021-01-12,18.790001,19.170000,17.799999,19.080000,19.080000,4813000
2021-01-13,19.200001,21.850000,19.059999,21.469999,21.469999,9030200
2021-01-14,21.040001,22.490000,20.700001,21.440001,21.440001,6542500
2021-01-15,21.240000,21.719999,19.850000,20.530001,20.530001,4676200
2021-01-19,24.450001,28.750000,23.540001,26.820000,26.820000,20581900
2021-01-20,23.180000,23.590000,21.549999,22.230000,22.230000,27748800
2021-01-21,23.120001,23.700001,22.030001,22.930000,22.930000,15167300
2021-01-22,22.410000,23.250000,22.080000,23.230000,23.230000,8672500
2021-01-25,24.040001,25.160000,22.370001,23.049999,23.049999,13515400
2021-01-26,23.219999,23.610001,21.870001,22.379999,22.379999,8018900
2021-01-27,20.760000,21.620001,19.629999,20.280001,20.280001,8713700
2021-01-28,20.080000,20.840000,18.559999,19.809999,19.809999,8105600
2021-01-29,19.790001,21.200001,19.350000,19.709999,19.709999,5846300
2021-02-01,20.709999,21.370001,19.240000,19.250000,19.250000,8627600
2021-02-02,19.780001,19.850000,18.830000,19.280001,19.280001,6223100
2021-02-03,19.670000,20.950001,19.520000,20.719999,20.719999,7687000
2021-02-04,20.900000,20.900000,19.629999,20.129999,20.129999,5153900
2021-02-05,20.350000,20.459999,19.410000,19.690001,19.690001,4659600
2021-02-08,19.950001,23.190001,19.620001,22.570000,22.570000,11788700
2021-02-09,22.160000,22.450001,21.559999,22.330000,22.330000,5794000
2021-02-10,22.870001,24.180000,20.280001,21.219999,21.219999,8322900
2021-02-11,21.370001,21.770000,20.379999,21.570000,21.570000,5700000
2021-02-12,21.600000,23.299999,21.070000,22.440001,22.440001,7827000
2021-02-16,23.540001,23.870001,22.059999,22.480000,22.480000,6596200
2021-02-17,22.490000,22.500000,20.450001,21.100000,21.100000,5414100
2021-02-18,20.400000,20.700001,19.250000,19.709999,19.709999,5965000
2021-02-19,20.160000,21.420000,20.139999,21.030001,21.030001,5249500
2021-02-22,20.389999,20.650000,19.799999,19.820000,19.820000,3966700
2021-02-23,18.830000,18.830000,15.710000,18.490000,18.490000,7339100
2021-02-24,18.760000,20.049999,18.389999,19.799999,19.799999,4192700
2021-02-25,19.750000,20.430000,17.950001,18.320000,18.320000,5221500
2021-02-26,18.150000,18.879999,17.570000,18.700001,18.700001,4100300
2021-03-01,19.309999,19.700001,18.660000,18.990000,18.990000,3304100
2021-03-02,19.250000,20.200001,18.740000,18.900000,18.900000,4410800
2021-03-03,19.000000,19.120001,16.750000,16.760000,16.760000,5747600
2021-03-04,16.549999,17.350000,14.580000,15.290000,15.290000,7787300
2021-03-05,15.530000,15.530000,13.200000,14.910000,14.910000,6724100
2021-03-08,14.900000,15.340000,14.250000,14.420000,14.420000,3988300
2021-03-09,15.200000,16.389999,14.920000,15.900000,15.900000,4374400
2021-03-10,16.400000,16.520000,15.370000,15.770000,15.770000,4844500
2021-03-11,16.389999,17.410000,16.120001,17.370001,17.370001,4094200
2021-03-12,16.549999,17.600000,16.440001,17.570000,17.570000,2837800
2021-03-15,17.680000,17.740000,17.049999,17.400000,17.400000,3209600
2021-03-16,17.799999,17.830000,16.200001,16.250000,16.250000,3582200
2021-03-17,15.540000,17.240000,15.440000,16.969999,16.969999,2929500
2021-03-18,16.590000,17.000000,15.880000,15.920000,15.920000,2707600
2021-03-19,15.900000,16.250000,15.570000,15.970000,15.970000,4465200
2021-03-22,16.490000,16.820000,16.059999,16.340000,16.340000,2273900
2021-03-23,16.150000,16.340000,15.180000,15.330000,15.330000,2550400
2021-03-24,15.400000,15.480000,14.130000,14.130000,14.130000,3908200
2021-03-25,13.610000,14.570000,13.550000,14.500000,14.500000,3369400
2021-03-26,14.720000,15.100000,13.930000,14.550000,14.550000,2738400
2021-03-29,14.410000,14.510000,13.720000,13.950000,13.950000,2723200
2021-03-30,13.750000,14.400000,13.460000,14.340000,14.340000,4981100
2021-03-31,15.150000,16.270000,14.880000,16.070000,16.070000,5209900
2021-04-01,17.520000,17.520000,15.660000,15.870000,15.870000,6842000
2021-04-05,16.600000,16.610001,15.570000,15.720000,15.720000,3784900
2021-04-06,15.680000,16.160000,15.450000,15.870000,15.870000,2461700
2021-04-07,15.810000,15.920000,14.650000,14.750000,14.750000,3335400
2021-04-08,14.870000,15.210000,14.690000,15.070000,15.070000,2174100
2021-04-09,14.880000,15.090000,14.680000,14.870000,14.870000,1744300
2021-04-12,14.820000,14.830000,14.020000,14.080000,14.080000,2658000
2021-04-13,14.170000,14.570000,13.950000,14.250000,14.250000,2271900
2021-04-14,14.480000,15.390000,14.340000,14.590000,14.590000,4000600
2021-04-15,14.920000,15.190000,13.720000,13.930000,13.930000,3629800
2021-04-16,13.980000,14.450000,13.590000,14.440000,14.440000,2852800
2021-04-19,14.580000,14.870000,13.960000,14.170000,14.170000,2659600
2021-04-20,14.100000,14.160000,13.120000,13.300000,13.300000,3216200
2021-04-21,13.170000,13.770000,12.820000,13.730000,13.730000,2324600
2021-04-22,14.160000,14.170000,13.500000,13.700000,13.700000,3066100
2021-04-23,13.750000,14.260000,13.580000,14.220000,14.220000,2375200
2021-04-26,14.500000,15.510000,14.300000,15.300000,15.300000,4357000
2021-04-27,15.470000,15.680000,15.110000,15.210000,15.210000,2987400
2021-04-28,15.040000,15.280000,14.650000,15.040000,15.040000,1994300
2021-04-29,15.200000,15.200000,14.210000,14.580000,14.580000,2666300
2021-04-30,14.200000,14.560000,13.970000,14.160000,14.160000,2471200
2021-05-03,14.210000,14.290000,13.640000,13.720000,13.720000,2314700
2021-05-04,13.600000,13.750000,13.040000,13.480000,13.480000,2929800
2021-05-05,13.680000,13.700000,13.180000,13.430000,13.430000,2909000
2021-05-06,13.270000,13.330000,12.070000,12.330000,12.330000,5807900
2021-05-07,12.500000,13.540000,12.500000,13.330000,13.330000,3225200
2021-05-10,13.400000,13.420000,12.640000,12.660000,12.660000,2654800
2021-05-11,12.040000,13.180000,11.950000,13.090000,13.090000,2977400
2021-05-12,13.050000,13.250000,12.570000,12.600000,12.600000,2469900
2021-05-13,12.550000,12.900000,11.840000,12.080000,12.080000,3472600
